3.275	3.8525	2.5312	1.1055	0.32889	0.19852	0.29784	0.43154	0.89525	1.2517	1.1625	1.1894	0.77239	0.26345	0.13022	0.16122	0.18827	0.18688	0.20197	0.12321	0.060857	0.037499	0.032645	0.028338	0.044537	0.065874	0.074759	0.073473	0.1257	0.13972	0.12942	0.090775	0.053039	0.03382	0.026969	0.033341	0.038489	0.043888	0.031867	0.02833	0.044408	0.04733	0.025886	0.033531	0.057586	0.050919	0.053508	0.10994	0.19121	0.14849	0.14382	0.093659	0.033124	0.029452	0.030602	0.037217	0.041614	0.056394	0.045656	0.042934	0.058483	0.065058	0.030496	0.011593	0.017212	0.025584	0.028448	0.048233	0.052556	0.049684	0.05677	0.057922	0.061658	0.08355	0.10065	0.1001	0.13159	0.16975	0.1475	0.11268	0.07135	0.075461	0.081587	0.067643	0.060094	0.06588	0.08358	0.080139	0.056916	0.035258	0.024453	0.020716	0.017786	0.012611	0.011142	0.01026	0.01006	0.0098616	0.01109	0.010774	0.01202	0.022297	0.020459	0.014139	0.01227	0.010667	0.013253	0.013913	0.015975	0.015026	0.0090633	0.0063791	0.0052014	0.0040658	0.0014919	0.0018727	0.0026763	0.002196	0.0019395	0.002738	0.0027201	0.0027445	0.0034495	0.0033401	0.0019405	0.0018753	0.0013524	110
3.1729	3.1436	2.5581	1.7288	0.72402	0.44305	0.76384	1.273	1.2294	0.66371	1.1875	1.2874	0.63484	0.50078	0.40512	0.2473	0.16143	0.13952	0.18372	0.11525	0.16183	0.26434	0.25943	0.18917	0.15207	0.11483	0.113	0.091225	0.075394	0.052245	0.051312	0.042959	0.022572	0.021889	0.025101	0.036661	0.030064	0.032721	0.069211	0.079133	0.06338	0.050639	0.049483	0.035983	0.027975	0.050573	0.070048	0.11599	0.13074	0.139	0.11485	0.091951	0.07785	0.050224	0.037632	0.05341	0.048597	0.031528	0.02164	0.027601	0.025171	0.013548	0.01046	0.011206	0.0072856	0.0081365	0.0099616	0.010904	0.02016	0.019029	0.021059	0.020821	0.017671	0.019938	0.01641	0.012481	0.0106	0.01468	0.011697	0.011733	0.014614	0.020011	0.016296	0.013236	0.012648	0.013939	0.013728	0.011786	0.011113	0.0095326	0.012008	0.0094105	0.011759	0.009828	0.0087612	0.0081461	0.0067336	0.0055798	0.0031991	0.0022432	0.0021481	0.0021424	0.0015132	0.00084544	0.0010123	0.001086	0.0010882	0.0010929	0.00096208	0.0011018	0.0012583	0.0015323	0.0010924	0.0012471	0.0010044	0.0011141	0.0013883	0.0013181	0.0013075	0.0015571	0.0013798	0.0012555	0.0011621	0.001126	0.0010459	0.0010265	0.0010518	111
1.8531	2.2992	1.7039	1.8733	2.1655	2.6217	2.2925	1.8047	0.82367	0.19343	0.10129	0.06974	0.09814	0.096063	0.17085	0.25859	0.31038	0.29076	0.24305	0.13116	0.073449	0.049634	0.043088	0.013724	0.0062088	0.0040387	0.0064172	0.0086727	0.0098915	0.013832	0.022591	0.03719	0.042381	0.035412	0.033039	0.026502	0.016514	0.0093624	0.0074518	0.0045294	0.0021008	0.001444	0.0045842	0.010871	0.014356	0.014465	0.013284	0.014249	0.021622	0.027826	0.039237	0.058404	0.032843	0.022215	0.01513	0.0071396	0.003816	0.00315	0.0035084	0.0020269	0.0012314	0.0013082	0.0024003	0.0029069	0.0025924	0.0011648	0.0022088	0.0056775	0.0068081	0.010297	0.012808	0.0093827	0.0059296	0.0063297	0.0084039	0.0093723	0.0076545	0.0049671	0.0031711	0.0022827	0.0038848	0.0073721	0.0077276	0.004122	0.0012819	0.00035573	0.00038427	0.00029782	0.00018227	0.00018285	0.00020607	0.00028754	0.00034206	0.00027425	0.00028011	0.00046506	0.00075176	0.0013576	0.0022188	0.0018529	0.00078524	0.00051885	0.00054086	0.00035597	0.00044395	0.00042916	0.00044237	0.00051379	0.00052938	0.0004909	0.00047254	0.00048619	0.00048966	0.00046419	0.00065511	0.00064935	0.00053407	0.00049325	0.00054191	0.00052445	0.00066463	0.00058076	0.00063992	0.00069746	0.00058765	0.00048134	0.00064471	200
2.5136	3.0357	2.6415	3.0377	1.8005	0.4638	0.23079	0.20323	0.22315	0.42114	0.35924	0.23296	0.2046	0.27111	0.40481	0.34445	0.17241	0.12501	0.11159	0.081162	0.082542	0.082214	0.037528	0.0061048	0.0018791	0.0038343	0.0076851	0.010231	0.012941	0.026211	0.032137	0.030614	0.013544	0.0059133	0.0054953	0.0039401	0.0011739	0.0020854	0.0046068	0.0057709	0.0095136	0.011242	0.0084025	0.011624	0.019019	0.018177	0.024895	0.021586	0.011582	0.0086798	0.01129	0.0060789	0.0014685	0.0026898	0.0027471	0.0040915	0.0051341	0.0026365	0.0044274	0.0040845	0.0032884	0.0021973	0.00078772	0.0006162	0.00039664	0.00028542	0.00040807	0.00081093	0.0022354	0.0022282	0.0012807	0.0018066	0.0019902	0.0011533	0.00037858	0.00025304	0.0002648	0.00027157	0.00029248	0.0002409	0.00023832	0.00032374	0.00035942	0.00033577	0.00028523	0.00023804	0.00022969	0.00026974	0.00033506	0.000293	0.00026549	0.00030082	0.00027714	0.00028659	0.00037192	0.00033762	0.00038681	0.00038802	0.00038683	0.00045988	0.00043887	0.00043614	0.00046528	0.00064399	0.00048624	0.00045592	0.00059482	0.00059869	0.00057872	0.00054051	0.00042868	0.0003808	0.00047693	0.00062128	0.00064567	0.00049096	0.00065307	0.0006163	0.00050116	0.00050282	0.00057556	0.00064343	0.00056371	0.00058894	0.00063088	0.00055031	0.00055378	201
3.3045	4.0083	2.9233	0.73651	0.096835	0.033117	0.016256	0.0069982	0.0063513	0.0053801	0.024422	0.053064	0.056389	0.039445	0.019738	0.034132	0.085455	0.17622	0.13592	0.063974	0.052171	0.030921	0.011507	0.0097479	0.011659	0.016447	0.025238	0.024501	0.035528	0.041392	0.023953	0.0083867	0.002694	0.001909	0.0036515	0.0058375	0.013614	0.016183	0.0081996	0.0077079	0.010423	0.0058759	0.0017016	0.0044514	0.0042273	0.0010305	0.00054918	0.0024154	0.0074276	0.0098751	0.011403	0.015605	0.014651	0.012042	0.0046895	0.0037101	0.0029696	0.0010219	0.00056249	0.00049939	0.00037706	0.00031552	0.00023721	0.00023084	0.00028112	0.00033355	0.00033066	0.00034192	0.00037183	0.00035355	0.00040234	0.00028736	0.00034466	0.00047131	0.0008013	0.00063709	0.00039079	0.00030071	0.00026228	0.00029866	0.00043811	0.00037724	0.0003544	0.00035733	0.00031662	0.00033947	0.00034587	0.0003128	0.00039236	0.00033283	0.00041474	0.00055418	0.00072575	0.00059958	0.00041149	0.000511	0.00075507	0.00067559	0.00059376	0.00070593	0.00070487	0.00051517	0.00049821	0.00073642	0.00073914	0.00049559	0.00061004	0.00065794	0.0006649	0.00081916	0.00073224	0.00070519	0.0006357	0.00064525	0.0011044	0.0010206	0.00082818	0.00080441	0.0007133	0.00071019	0.00077118	0.00082862	0.00081494	0.0010639	0.00090391	0.0009373	0.00089291	202
2.3008	2.7891	2.9161	3.277	1.7939	1.0549	0.79744	0.12498	0.027321	0.012233	0.0056016	0.0063958	0.0079176	0.021854	0.054274	0.052221	0.024848	0.029595	0.028017	0.020313	0.013417	0.011591	0.0089271	0.0032709	0.00062278	0.00026817	0.0002549	0.00024389	0.00027158	0.00036449	0.0014186	0.0031335	0.0024842	0.0013149	0.0016771	0.0020362	0.0020382	0.0012086	0.0011447	0.004451	0.0067008	0.003627	0.0036429	0.0088917	0.0097535	0.0074592	0.0033768	0.001393	0.0025433	0.0049728	0.0051094	0.0053071	0.0030632	0.0016985	0.0013091	0.00051055	0.00030152	0.00037852	0.00045706	0.00036593	0.0004122	0.00023938	0.00013844	0.00017018	0.00022292	0.00023446	0.00030447	0.00025772	0.0002252	0.00031024	0.00032441	0.00020048	0.00015476	0.00018324	0.00019118	0.00023239	0.00032145	0.00032346	0.0002031	0.00021404	0.0002211	0.00020709	0.00025395	0.00036595	0.000438	0.00027168	0.0003084	0.00026248	0.00024611	0.00022727	0.00021433	0.00017448	0.00025244	0.00028687	0.00032054	0.00032934	0.00032551	0.00037271	0.0003057	0.00029437	0.00034717	0.00038342	0.00038165	0.00036418	0.00039205	0.00041144	0.00036822	0.00036301	0.00040195	0.00048038	0.00047257	0.00039832	0.00034281	0.00036734	0.0005111	0.00039035	0.00038066	0.00045936	0.00060057	0.00072733	0.00059839	0.0005044	0.00048044	0.00055849	0.00054023	0.00057253	0.00044623	203
3.3581	4.4473	3.353	0.98935	0.29085	0.14795	0.035547	0.0077307	0.0044072	0.0027998	0.0026864	0.014075	0.021425	0.01002	0.0019458	0.0011816	0.0033443	0.0053257	0.0034365	0.0014634	0.00066234	0.00030967	0.00024508	0.0002354	0.00019765	0.00020218	0.00025754	0.00055852	0.001767	0.0018495	0.0015533	0.0012947	0.00064259	0.00079813	0.002327	0.0078134	0.010118	0.011949	0.011127	0.0086718	0.016083	0.012435	0.0039892	0.0016848	0.0012302	0.00091767	0.00040029	0.00026028	0.00029461	0.00030008	0.0001852	0.00035795	0.00048183	0.00044319	0.00060001	0.00070394	0.00076975	0.00076121	0.00035781	0.00027755	0.00021553	0.000189	0.00020454	0.00020776	0.00024299	0.00026949	0.00027118	0.0002113	0.0001998	0.00021416	0.00019923	0.00017084	0.0001489	0.00013873	0.0001646	0.0001616	0.0001788	0.00016512	0.00014317	0.00012741	0.00021259	0.00022439	0.00020499	0.00019391	0.00019281	0.0002481	0.00026139	0.00024518	0.00023731	0.00022824	0.00023814	0.00020479	0.00023175	0.00032427	0.00030509	0.00020966	0.00024932	0.00035246	0.00033848	0.00034339	0.00026363	0.00025584	0.00028831	0.0003775	0.00038533	0.00031522	0.00038803	0.00049139	0.0004165	0.00035874	0.00041808	0.00043303	0.00054124	0.00051819	0.00049577	0.00059046	0.00067113	0.00056253	0.00051576	0.00042978	0.00049085	0.00059413	0.00076572	0.0005973	0.00053903	0.00054096	0.00050102	204
2.5226	3.2376	3.6353	2.4013	0.34529	0.08656	0.032161	0.051998	0.071574	0.07969	0.18596	0.12212	0.06034	0.087494	0.15349	0.097025	0.059786	0.090733	0.12636	0.13093	0.084819	0.023853	0.010392	0.0011336	0.0012464	0.0027704	0.0034743	0.0050915	0.0089039	0.022521	0.02778	0.021976	0.009719	0.0045077	0.0017907	0.0026165	0.0046255	0.012734	0.015666	0.012613	0.013536	0.010251	0.0074424	0.0086081	0.0079676	0.0072855	0.0053091	0.0015216	0.00028878	0.00088175	0.0033361	0.0038762	0.0027625	0.0055486	0.0086112	0.0097751	0.0077604	0.008621	0.0034862	0.00051372	0.00023411	0.00019176	0.00019394	0.00019817	0.00022652	0.00022771	0.00022398	0.00020578	0.00022437	0.00037072	0.0012448	0.0023769	0.0034398	0.0029987	0.0025138	0.0040881	0.003552	0.0021383	0.0012485	0.00066028	0.00097471	0.0012027	0.00053621	0.00031992	0.0002196	0.00019507	0.00025987	0.00033501	0.00038958	0.00050664	0.00027918	0.00023212	0.00019859	0.00021953	0.00024008	0.00023412	0.00030749	0.00032804	0.00035703	0.0003286	0.00025924	0.00029209	0.00029257	0.00032006	0.00024088	0.00037044	0.00034264	0.0002926	0.0004213	0.00035413	0.00030547	0.00027296	0.00031931	0.00032149	0.0003924	0.00035714	0.00039182	0.00042709	0.00041019	0.0005711	0.0005232	0.00043633	0.00031653	0.00037958	0.00045058	0.0003748	0.00038342	205
0.0091603	0.047999	0.12271	0.094831	0.066254	0.088218	0.1523	0.24745	0.47149	0.57556	0.45741	0.55805	0.73931	0.90443	0.57766	0.91461	1.0477	1.6669	1.9015	1.7696	1.7878	1.3107	0.85369	0.94976	1.1403	1.0927	0.80626	0.65556	0.66588	0.58002	0.4586	0.29598	0.35344	0.36862	0.29845	0.24788	0.25403	0.21032	0.27276	0.28275	0.20571	0.19905	0.21203	0.33029	0.46905	0.47062	0.45746	0.64047	0.88325	0.70235	0.49015	0.48779	0.55096	0.4924	0.46816	0.31351	0.38318	0.33507	0.28929	0.31102	0.24074	0.23037	0.2134	0.17807	0.13884	0.11834	0.13782	0.16849	0.18507	0.17519	0.21735	0.26017	0.22564	0.19153	0.27551	0.26687	0.2129	0.20225	0.19683	0.20529	0.16106	0.12594	0.1474	0.13604	0.1501	0.1263	0.10419	0.10514	0.084203	0.087882	0.10959	0.093505	0.076383	0.090112	0.10907	0.088005	0.11263	0.091379	0.083111	0.087178	0.064316	0.083105	0.063788	0.052963	0.058469	0.063192	0.069898	0.063563	0.065978	0.051851	0.044162	0.046881	0.048357	0.034898	0.039154	0.040114	0.026581	0.025324	0.028779	0.024677	0.025105	0.027771	0.025854	0.021475	0.016087	0.0077727	0.0095525	206
3.6678	3.6512	1.748	0.47092	0.13162	0.12799	0.13396	0.15755	0.22338	0.16859	0.13464	0.12739	0.11829	0.1932	0.21281	0.15363	0.15261	0.14783	0.23453	0.30383	0.38858	0.50879	0.46317	0.41266	0.28491	0.33698	0.30517	0.27016	0.29961	0.25794	0.23357	0.19825	0.10818	0.16205	0.20123	0.12385	0.098111	0.11377	0.18394	0.2331	0.35165	0.37466	0.38434	0.41418	0.68633	0.67874	0.48546	0.48595	0.79556	0.73178	0.47211	0.44899	0.32444	0.29166	0.35749	0.41684	0.45161	0.31513	0.2339	0.16995	0.14896	0.099214	0.086267	0.093218	0.099223	0.064826	0.079768	0.10548	0.13723	0.11915	0.14707	0.17378	0.17168	0.15494	0.17069	0.19452	0.20439	0.22352	0.18498	0.15399	0.17516	0.19043	0.15737	0.15469	0.15165	0.16997	0.17563	0.13433	0.10815	0.10515	0.08465	0.13022	0.15955	0.13674	0.10458	0.091297	0.10009	0.092429	0.08622	0.094854	0.0753	0.074722	0.051415	0.044175	0.057677	0.057818	0.050577	0.040932	0.041452	0.035863	0.037862	0.04179	0.033993	0.027733	0.022404	0.028757	0.031607	0.028722	0.027958	0.031424	0.024417	0.019624	0.01641	0.011375	0.014114	0.012098	0.0067052	207
